66.249.76.94 - - [13/Oct/2019:00:03:17 +0200] "GET /robots.txt HTTP/1.1" 200 1202 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.92 - - [13/Oct/2019:00:03:18 +0200] "GET /img/logo.png HTTP/1.1" 304 175 "-" "Googlebot-Image/1.0"
66.249.76.94 - - [13/Oct/2019:00:03:56 +0200] "GET /training HTTP/1.1" 200 9378 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.65 - - [13/Oct/2019:00:04:24 +0200] "GET /uploads/IMG_92693509.jpg HTTP/1.1" 304 176 "-" "Googlebot-Image/1.0"
66.249.76.92 - - [13/Oct/2019:00:08:12 +0200] "GET /training HTTP/1.1" 200 9378 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.92 - - [13/Oct/2019:00:12:56 +0200] "GET /training HTTP/1.1" 200 9378 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.94 - - [13/Oct/2019:00:22:33 +0200] "GET /training HTTP/1.1" 200 9378 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.16 - - [13/Oct/2019:00:25:02 +0200] "GET /robots.txt HTTP/1.1" 200 1202 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.214 - - [13/Oct/2019:00:25:08 +0200] "GET / HTTP/1.1" 200 11564 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.76.92 - - [13/Oct/2019:00:33:07 +0200] "GET /training HTTP/1.1" 200 9378 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
81.228.143.185 - - [13/Oct/2019:00:34:23 +0200] "GET / HTTP/1.1" 200 11564 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
157.55.39.153 - - [13/Oct/2019:00:38:58 +0200] "GET /index HTTP/1.1" 200 11557 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
